dataset,class,defect_type,sample_id,label,query_path,adaptclip,anomalyclip,winclip,diff_adaptclip_minus_anomalyclip,abs_diff_adaptclip_vs_anomalyclip,diff_adaptclip_minus_winclip,abs_diff_adaptclip_vs_winclip,diff_anomalyclip_minus_winclip,abs_diff_anomalyclip_vs_winclip,score_range_across_models
mvtec,screw,scratch_head,10,1,dataset\MVTec\screw/test/scratch_head/010.png,0.8396461009979248,0.9850537180900574,0.2509765625,-0.14540761709213257,0.14540761709213257,0.5886695384979248,0.5886695384979248,0.7340771555900574,0.7340771555900574,0.7340771555900574
mvtec,screw,scratch_head,11,1,dataset\MVTec\screw/test/scratch_head/011.png,0.8276152610778809,0.9849866032600404,0.26904296875,-0.15737134218215953,0.15737134218215953,0.5585722923278809,0.5585722923278809,0.7159436345100404,0.7159436345100404,0.7159436345100404
mvtec,screw,scratch_head,12,1,dataset\MVTec\screw/test/scratch_head/012.png,0.8342286348342896,0.964002251625061,0.32763671875,-0.12977361679077148,0.12977361679077148,0.5065919160842896,0.5065919160842896,0.636365532875061,0.636365532875061,0.636365532875061
mvtec,screw,scratch_head,13,1,dataset\MVTec\screw/test/scratch_head/013.png,0.9244842529296876,0.9851012229919434,0.2568359375,-0.06061697006225575,0.06061697006225575,0.6676483154296876,0.6676483154296876,0.7282652854919434,0.7282652854919434,0.7282652854919434
mvtec,screw,scratch_head,14,1,dataset\MVTec\screw/test/scratch_head/014.png,0.8388780951499939,0.978753924369812,0.32080078125,-0.13987582921981812,0.13987582921981812,0.5180773138999939,0.5180773138999939,0.657953143119812,0.657953143119812,0.657953143119812
mvtec,screw,scratch_head,15,1,dataset\MVTec\screw/test/scratch_head/015.png,0.8162593841552734,0.9801309108734132,0.355712890625,-0.16387152671813976,0.16387152671813976,0.46054649353027344,0.46054649353027344,0.6244180202484132,0.6244180202484132,0.6244180202484132
mvtec,screw,scratch_head,16,1,dataset\MVTec\screw/test/scratch_head/016.png,0.8418124914169312,0.9901965856552124,0.33447265625,-0.14838409423828125,0.14838409423828125,0.5073398351669312,0.5073398351669312,0.6557239294052124,0.6557239294052124,0.6557239294052124
mvtec,screw,scratch_head,17,1,dataset\MVTec\screw/test/scratch_head/017.png,0.8622525930404663,0.9833734035491944,0.4072265625,-0.12112081050872814,0.12112081050872814,0.4550260305404663,0.4550260305404663,0.5761468410491944,0.5761468410491944,0.5761468410491944
mvtec,screw,scratch_head,18,1,dataset\MVTec\screw/test/scratch_head/018.png,0.8772978782653809,0.9844450354576112,0.1500244140625,-0.10714715719223034,0.10714715719223034,0.7272734642028809,0.7272734642028809,0.8344206213951112,0.8344206213951112,0.8344206213951112
mvtec,screw,scratch_head,19,1,dataset\MVTec\screw/test/scratch_head/019.png,0.8343803882598877,0.980285942554474,0.262939453125,-0.1459055542945863,0.1459055542945863,0.5714409351348877,0.5714409351348877,0.717346489429474,0.717346489429474,0.717346489429474
mvtec,screw,scratch_head,20,1,dataset\MVTec\screw/test/scratch_head/020.png,0.834665060043335,0.9809298515319824,0.294189453125,-0.14626479148864746,0.14626479148864746,0.540475606918335,0.540475606918335,0.6867403984069824,0.6867403984069824,0.6867403984069824
mvtec,screw,scratch_head,21,1,dataset\MVTec\screw/test/scratch_head/021.png,0.8314945101737976,0.9882214665412904,0.275146484375,-0.1567269563674928,0.1567269563674928,0.5563480257987976,0.5563480257987976,0.7130749821662904,0.7130749821662904,0.7130749821662904
mvtec,screw,scratch_head,22,1,dataset\MVTec\screw/test/scratch_head/022.png,0.8422831296920776,0.979836106300354,0.1778564453125,-0.13755297660827637,0.13755297660827637,0.6644266843795776,0.6644266843795776,0.801979660987854,0.801979660987854,0.801979660987854
mvtec,screw,scratch_head,23,1,dataset\MVTec\screw/test/scratch_head/023.png,0.8412081599235535,0.9794635772705078,0.16455078125,-0.13825541734695435,0.13825541734695435,0.6766573786735535,0.6766573786735535,0.8149127960205078,0.8149127960205078,0.8149127960205078
mvtec,screw,scratch_neck,0,1,dataset\MVTec\screw/test/scratch_neck/000.png,0.8298397064208984,0.9822869896888732,0.26904296875,-0.15244728326797474,0.15244728326797474,0.5607967376708984,0.5607967376708984,0.7132440209388732,0.7132440209388732,0.7132440209388732
mvtec,screw,scratch_neck,1,1,dataset\MVTec\screw/test/scratch_neck/001.png,0.8289071917533875,0.979408323764801,0.2509765625,-0.15050113201141357,0.15050113201141357,0.5779306292533875,0.5779306292533875,0.728431761264801,0.728431761264801,0.728431761264801
mvtec,screw,scratch_neck,2,1,dataset\MVTec\screw/test/scratch_neck/002.png,0.8232438564300537,0.9801881313323976,0.182373046875,-0.15694427490234386,0.15694427490234386,0.6408708095550537,0.6408708095550537,0.7978150844573976,0.7978150844573976,0.7978150844573976
mvtec,screw,scratch_neck,3,1,dataset\MVTec\screw/test/scratch_neck/003.png,0.8312217593193054,0.979257881641388,0.5546875,-0.14803612232208263,0.14803612232208263,0.2765342593193054,0.2765342593193054,0.42457038164138805,0.42457038164138805,0.42457038164138805
mvtec,screw,scratch_neck,4,1,dataset\MVTec\screw/test/scratch_neck/004.png,0.8613783717155457,0.9799959063529968,0.2568359375,-0.11861753463745117,0.11861753463745117,0.6045424342155457,0.6045424342155457,0.7231599688529968,0.7231599688529968,0.7231599688529968
mvtec,screw,scratch_neck,5,1,dataset\MVTec\screw/test/scratch_neck/005.png,0.7557041049003601,0.987429678440094,0.22265625,-0.2317255735397339,0.2317255735397339,0.5330478549003601,0.5330478549003601,0.764773428440094,0.764773428440094,0.764773428440094
mvtec,screw,scratch_neck,6,1,dataset\MVTec\screw/test/scratch_neck/006.png,0.8868464231491089,0.9846448302268982,0.1871337890625,-0.0977984070777893,0.0977984070777893,0.6997126340866089,0.6997126340866089,0.7975110411643982,0.7975110411643982,0.7975110411643982
mvtec,screw,scratch_neck,7,1,dataset\MVTec\screw/test/scratch_neck/007.png,0.8868739604949951,0.9918217062950134,0.2069091796875,-0.10494774580001831,0.10494774580001831,0.6799647808074951,0.6799647808074951,0.7849125266075134,0.7849125266075134,0.7849125266075134
mvtec,screw,scratch_neck,8,1,dataset\MVTec\screw/test/scratch_neck/008.png,0.9598228931427002,0.9893826246261596,0.262939453125,-0.02955973148345936,0.02955973148345936,0.6968834400177002,0.6968834400177002,0.7264431715011596,0.7264431715011596,0.7264431715011596
mvtec,screw,scratch_neck,9,1,dataset\MVTec\screw/test/scratch_neck/009.png,0.936351478099823,0.9889004230499268,0.281494140625,-0.05254894495010376,0.05254894495010376,0.654857337474823,0.654857337474823,0.7074062824249268,0.7074062824249268,0.7074062824249268
mvtec,screw,scratch_neck,10,1,dataset\MVTec\screw/test/scratch_neck/010.png,0.8172410726547241,0.9556671977043152,0.2337646484375,-0.13842612504959106,0.13842612504959106,0.5834764242172241,0.5834764242172241,0.7219025492668152,0.7219025492668152,0.7219025492668152
mvtec,screw,scratch_neck,11,1,dataset\MVTec\screw/test/scratch_neck/011.png,0.8614746928215027,0.9850996136665344,0.453369140625,-0.12362492084503174,0.12362492084503174,0.4081055521965027,0.4081055521965027,0.5317304730415344,0.5317304730415344,0.5317304730415344
mvtec,screw,scratch_neck,12,1,dataset\MVTec\screw/test/scratch_neck/012.png,0.8536965847015381,0.9794856309890748,0.22265625,-0.12578904628753673,0.12578904628753673,0.6310403347015381,0.6310403347015381,0.7568293809890748,0.7568293809890748,0.7568293809890748
mvtec,screw,scratch_neck,13,1,dataset\MVTec\screw/test/scratch_neck/013.png,0.9279255867004396,0.9916951060295104,0.32080078125,-0.06376951932907082,0.06376951932907082,0.6071248054504396,0.6071248054504396,0.6708943247795104,0.6708943247795104,0.6708943247795104
mvtec,screw,scratch_neck,14,1,dataset\MVTec\screw/test/scratch_neck/014.png,0.8763837218284607,0.9867050051689148,0.341552734375,-0.1103212833404541,0.1103212833404541,0.5348309874534607,0.5348309874534607,0.6451522707939148,0.6451522707939148,0.6451522707939148
mvtec,screw,scratch_neck,15,1,dataset\MVTec\screw/test/scratch_neck/015.png,0.9483604431152344,0.9933977127075196,0.31396484375,-0.04503726959228527,0.04503726959228527,0.6343955993652344,0.6343955993652344,0.6794328689575196,0.6794328689575196,0.6794328689575196
mvtec,screw,scratch_neck,16,1,dataset\MVTec\screw/test/scratch_neck/016.png,0.8859478235244751,0.9918628931045532,0.182373046875,-0.10591506958007812,0.10591506958007812,0.7035747766494751,0.7035747766494751,0.8094898462295532,0.8094898462295532,0.8094898462295532
mvtec,screw,scratch_neck,17,1,dataset\MVTec\screw/test/scratch_neck/017.png,0.8240720629692078,0.9779402613639832,0.2337646484375,-0.1538681983947754,0.1538681983947754,0.5903074145317078,0.5903074145317078,0.7441756129264832,0.7441756129264832,0.7441756129264832
mvtec,screw,scratch_neck,18,1,dataset\MVTec\screw/test/scratch_neck/018.png,0.8664820194244385,0.9908874034881592,0.31396484375,-0.1244053840637207,0.1244053840637207,0.5525171756744385,0.5525171756744385,0.6769225597381592,0.6769225597381592,0.6769225597381592
mvtec,screw,scratch_neck,19,1,dataset\MVTec\screw/test/scratch_neck/019.png,0.9502710700035096,0.986430048942566,0.392333984375,-0.036158978939056396,0.036158978939056396,0.5579370856285096,0.5579370856285096,0.594096064567566,0.594096064567566,0.594096064567566
mvtec,screw,scratch_neck,20,1,dataset\MVTec\screw/test/scratch_neck/020.png,0.8189374208450317,0.9610499143600464,0.2281494140625,-0.14211249351501465,0.14211249351501465,0.5907880067825317,0.5907880067825317,0.7329005002975464,0.7329005002975464,0.7329005002975464
mvtec,screw,scratch_neck,21,1,dataset\MVTec\screw/test/scratch_neck/021.png,0.9210988283157348,0.9843817353248596,0.2120361328125,-0.06328290700912487,0.06328290700912487,0.7090626955032348,0.7090626955032348,0.7723456025123596,0.7723456025123596,0.7723456025123596
mvtec,screw,scratch_neck,22,1,dataset\MVTec\screw/test/scratch_neck/022.png,0.8071355819702148,0.979740560054779,0.21728515625,-0.1726049780845642,0.1726049780845642,0.5898504257202148,0.5898504257202148,0.762455403804779,0.762455403804779,0.762455403804779
mvtec,screw,scratch_neck,23,1,dataset\MVTec\screw/test/scratch_neck/023.png,0.8035542964935303,0.9447375535964966,0.19189453125,-0.1411832571029663,0.1411832571029663,0.6116597652435303,0.6116597652435303,0.7528430223464966,0.7528430223464966,0.7528430223464966
mvtec,screw,scratch_neck,24,1,dataset\MVTec\screw/test/scratch_neck/024.png,0.8896130919456482,0.9889481067657472,0.307373046875,-0.09933501482009899,0.09933501482009899,0.5822400450706482,0.5822400450706482,0.6815750598907472,0.6815750598907472,0.6815750598907472
mvtec,screw,thread_side,0,1,dataset\MVTec\screw/test/thread_side/000.png,0.8137502074241638,0.9933128952980042,0.1800537109375,-0.17956268787384033,0.17956268787384033,0.6336964964866638,0.6336964964866638,0.8132591843605042,0.8132591843605042,0.8132591843605042
mvtec,screw,thread_side,1,1,dataset\MVTec\screw/test/thread_side/001.png,0.8428716659545898,0.986453115940094,0.32763671875,-0.14358144998550415,0.14358144998550415,0.5152349472045898,0.5152349472045898,0.658816397190094,0.658816397190094,0.658816397190094
mvtec,screw,thread_side,2,1,dataset\MVTec\screw/test/thread_side/002.png,0.8884062767028809,0.978935718536377,0.414794921875,-0.0905294418334961,0.0905294418334961,0.47361135482788086,0.47361135482788086,0.564140796661377,0.564140796661377,0.564140796661377
mvtec,screw,thread_side,3,1,dataset\MVTec\screw/test/thread_side/003.png,0.8025444746017456,0.9788148999214172,0.19189453125,-0.17627042531967163,0.17627042531967163,0.6106499433517456,0.6106499433517456,0.7869203686714172,0.7869203686714172,0.7869203686714172
mvtec,screw,thread_side,4,1,dataset\MVTec\screw/test/thread_side/004.png,0.8516526222229004,0.9792072176933287,0.22265625,-0.12755459547042836,0.12755459547042836,0.6289963722229004,0.6289963722229004,0.7565509676933287,0.7565509676933287,0.7565509676933287
mvtec,screw,thread_side,5,1,dataset\MVTec\screw/test/thread_side/005.png,0.8267118334770203,0.9779036641120912,0.262939453125,-0.1511918306350709,0.1511918306350709,0.5637723803520203,0.5637723803520203,0.7149642109870912,0.7149642109870912,0.7149642109870912
mvtec,screw,thread_side,6,1,dataset\MVTec\screw/test/thread_side/006.png,0.9062917232513428,0.9823693633079528,0.31396484375,-0.07607764005661,0.07607764005661,0.5923268795013428,0.5923268795013428,0.6684045195579528,0.6684045195579528,0.6684045195579528
mvtec,screw,thread_side,7,1,dataset\MVTec\screw/test/thread_side/007.png,0.9180437922477722,0.9907536506652832,0.2509765625,-0.07270985841751099,0.07270985841751099,0.6670672297477722,0.6670672297477722,0.7397770881652832,0.7397770881652832,0.7397770881652832
mvtec,screw,thread_side,8,1,dataset\MVTec\screw/test/thread_side/008.png,0.9203926920890808,0.992747128009796,0.26904296875,-0.07235443592071522,0.07235443592071522,0.6513497233390808,0.6513497233390808,0.723704159259796,0.723704159259796,0.723704159259796
mvtec,screw,thread_side,9,1,dataset\MVTec\screw/test/thread_side/009.png,0.7766056060791016,0.962880790233612,0.19677734375,-0.1862751841545104,0.1862751841545104,0.5798282623291016,0.5798282623291016,0.766103446483612,0.766103446483612,0.766103446483612
mvtec,screw,thread_side,10,1,dataset\MVTec\screw/test/thread_side/010.png,0.8428829908370972,0.9830491542816162,0.275146484375,-0.14016616344451904,0.14016616344451904,0.5677365064620972,0.5677365064620972,0.7079026699066162,0.7079026699066162,0.7079026699066162
mvtec,screw,thread_side,11,1,dataset\MVTec\screw/test/thread_side/011.png,0.8563997149467468,0.9940794706344604,0.275146484375,-0.13767975568771362,0.13767975568771362,0.5812532305717468,0.5812532305717468,0.7189329862594604,0.7189329862594604,0.7189329862594604
mvtec,screw,thread_side,12,1,dataset\MVTec\screw/test/thread_side/012.png,0.8247804641723633,0.982421338558197,0.2281494140625,-0.15764087438583374,0.15764087438583374,0.5966310501098633,0.5966310501098633,0.754271924495697,0.754271924495697,0.754271924495697
mvtec,screw,thread_side,13,1,dataset\MVTec\screw/test/thread_side/013.png,0.8980387449264526,0.9835342764854432,0.30078125,-0.08549553155899059,0.08549553155899059,0.5972574949264526,0.5972574949264526,0.6827530264854432,0.6827530264854432,0.6827530264854432
mvtec,screw,thread_side,14,1,dataset\MVTec\screw/test/thread_side/014.png,0.9004122614860535,0.9804234504699708,0.385009765625,-0.08001118898391735,0.08001118898391735,0.5154024958610535,0.5154024958610535,0.5954136848449708,0.5954136848449708,0.5954136848449708
mvtec,screw,thread_side,15,1,dataset\MVTec\screw/test/thread_side/015.png,0.8713361024856567,0.9884518384933472,0.287841796875,-0.11711573600769043,0.11711573600769043,0.5834943056106567,0.5834943056106567,0.7006100416183472,0.7006100416183472,0.7006100416183472
mvtec,screw,thread_side,16,1,dataset\MVTec\screw/test/thread_side/016.png,0.8446118235588074,0.9883538484573364,0.287841796875,-0.14374202489852905,0.14374202489852905,0.5567700266838074,0.5567700266838074,0.7005120515823364,0.7005120515823364,0.7005120515823364
mvtec,screw,thread_side,17,1,dataset\MVTec\screw/test/thread_side/017.png,0.901620626449585,0.9928526282310486,0.138427734375,-0.09123200178146362,0.09123200178146362,0.763192892074585,0.763192892074585,0.8544248938560486,0.8544248938560486,0.8544248938560486
mvtec,screw,thread_side,18,1,dataset\MVTec\screw/test/thread_side/018.png,0.8764959573745728,0.9764437675476074,0.2393798828125,-0.09994781017303467,0.09994781017303467,0.6371160745620728,0.6371160745620728,0.7370638847351074,0.7370638847351074,0.7370638847351074
mvtec,screw,thread_side,19,1,dataset\MVTec\screw/test/thread_side/019.png,0.8048642873764038,0.9850482940673828,0.21728515625,-0.180184006690979,0.180184006690979,0.5875791311264038,0.5875791311264038,0.7677631378173828,0.7677631378173828,0.7677631378173828
mvtec,screw,thread_side,20,1,dataset\MVTec\screw/test/thread_side/020.png,0.8202621340751648,0.9716813564300536,0.182373046875,-0.1514192223548888,0.1514192223548888,0.6378890872001648,0.6378890872001648,0.7893083095550536,0.7893083095550536,0.7893083095550536
mvtec,screw,thread_side,21,1,dataset\MVTec\screw/test/thread_side/021.png,0.8548230528831482,0.9781985282897948,0.2393798828125,-0.12337547540664662,0.12337547540664662,0.6154431700706482,0.6154431700706482,0.7388186454772948,0.7388186454772948,0.7388186454772948
mvtec,screw,thread_side,22,1,dataset\MVTec\screw/test/thread_side/022.png,0.9130956530570984,0.9884661436080932,0.2568359375,-0.07537049055099476,0.07537049055099476,0.6562597155570984,0.6562597155570984,0.7316302061080932,0.7316302061080932,0.7316302061080932
mvtec,screw,thread_top,0,1,dataset\MVTec\screw/test/thread_top/000.png,0.9432131052017212,0.9950889945030212,0.2568359375,-0.05187588930130005,0.05187588930130005,0.6863771677017212,0.6863771677017212,0.7382530570030212,0.7382530570030212,0.7382530570030212
mvtec,screw,thread_top,1,1,dataset\MVTec\screw/test/thread_top/001.png,0.923769474029541,0.9939809441566468,0.19677734375,-0.07021147012710582,0.07021147012710582,0.726992130279541,0.726992130279541,0.7972036004066468,0.7972036004066468,0.7972036004066468
mvtec,screw,thread_top,2,1,dataset\MVTec\screw/test/thread_top/002.png,0.8548991084098816,0.9799741506576538,0.281494140625,-0.12507504224777222,0.12507504224777222,0.5734049677848816,0.5734049677848816,0.6984800100326538,0.6984800100326538,0.6984800100326538
mvtec,screw,thread_top,3,1,dataset\MVTec\screw/test/thread_top/003.png,0.8317673206329346,0.96658593416214,0.363037109375,-0.13481861352920543,0.13481861352920543,0.46873021125793457,0.46873021125793457,0.60354882478714,0.60354882478714,0.60354882478714
mvtec,screw,thread_top,4,1,dataset\MVTec\screw/test/thread_top/004.png,0.8741387128829956,0.990108609199524,0.30078125,-0.11596989631652843,0.11596989631652843,0.5733574628829956,0.5733574628829956,0.689327359199524,0.689327359199524,0.689327359199524
mvtec,screw,thread_top,5,1,dataset\MVTec\screw/test/thread_top/005.png,0.8997204303741455,0.9857341051101683,0.484375,-0.08601367473602284,0.08601367473602284,0.4153454303741455,0.4153454303741455,0.5013591051101683,0.5013591051101683,0.5013591051101683
mvtec,screw,thread_top,6,1,dataset\MVTec\screw/test/thread_top/006.png,0.9140208959579468,0.9869899153709412,0.2568359375,-0.07296901941299438,0.07296901941299438,0.6571849584579468,0.6571849584579468,0.7301539778709412,0.7301539778709412,0.7301539778709412
mvtec,screw,thread_top,7,1,dataset\MVTec\screw/test/thread_top/007.png,0.9239625930786132,0.9885768294334412,0.57763671875,-0.06461423635482799,0.06461423635482799,0.34632587432861317,0.34632587432861317,0.41094011068344116,0.41094011068344116,0.41094011068344116
mvtec,screw,thread_top,8,1,dataset\MVTec\screw/test/thread_top/008.png,0.8533403277397156,0.9869712591171264,0.4765625,-0.13363093137741078,0.13363093137741078,0.3767778277397156,0.3767778277397156,0.5104087591171264,0.5104087591171264,0.5104087591171264
mvtec,screw,thread_top,9,1,dataset\MVTec\screw/test/thread_top/009.png,0.9060726165771484,0.9870362877845764,0.2281494140625,-0.08096367120742798,0.08096367120742798,0.6779232025146484,0.6779232025146484,0.7588868737220764,0.7588868737220764,0.7588868737220764
mvtec,screw,thread_top,10,1,dataset\MVTec\screw/test/thread_top/010.png,0.9052305221557616,0.9950273633003236,0.341552734375,-0.08979684114456199,0.08979684114456199,0.5636777877807616,0.5636777877807616,0.6534746289253236,0.6534746289253236,0.6534746289253236
mvtec,screw,thread_top,11,1,dataset\MVTec\screw/test/thread_top/011.png,0.8785752654075623,0.9810731410980223,0.33447265625,-0.1024978756904601,0.1024978756904601,0.5441026091575623,0.5441026091575623,0.6466004848480223,0.6466004848480223,0.6466004848480223
mvtec,screw,thread_top,12,1,dataset\MVTec\screw/test/thread_top/012.png,0.8439447283744812,0.9811073541641236,0.2509765625,-0.13716262578964245,0.13716262578964245,0.5929681658744812,0.5929681658744812,0.7301307916641236,0.7301307916641236,0.7301307916641236
mvtec,screw,thread_top,13,1,dataset\MVTec\screw/test/thread_top/013.png,0.9082188606262208,0.9827059507369996,0.4072265625,-0.07448709011077881,0.07448709011077881,0.5009922981262208,0.5009922981262208,0.5754793882369996,0.5754793882369996,0.5754793882369996
mvtec,screw,thread_top,14,1,dataset\MVTec\screw/test/thread_top/014.png,0.8145459890365601,0.9826700687408448,0.39990234375,-0.16812407970428478,0.16812407970428478,0.41464364528656006,0.41464364528656006,0.5827677249908448,0.5827677249908448,0.5827677249908448
mvtec,screw,thread_top,15,1,dataset\MVTec\screw/test/thread_top/015.png,0.821082353591919,0.982963800430298,0.17333984375,-0.16188144683837902,0.16188144683837902,0.647742509841919,0.647742509841919,0.809623956680298,0.809623956680298,0.809623956680298
mvtec,screw,thread_top,16,1,dataset\MVTec\screw/test/thread_top/016.png,0.9574090242385864,0.9923734068870544,0.2281494140625,-0.03496438264846802,0.03496438264846802,0.7292596101760864,0.7292596101760864,0.7642239928245544,0.7642239928245544,0.7642239928245544
mvtec,screw,thread_top,17,1,dataset\MVTec\screw/test/thread_top/017.png,0.8512914180755615,0.9848442673683168,0.275146484375,-0.13355284929275524,0.13355284929275524,0.5761449337005615,0.5761449337005615,0.7096977829933168,0.7096977829933168,0.7096977829933168
mvtec,screw,thread_top,18,1,dataset\MVTec\screw/test/thread_top/018.png,0.8634607195854187,0.9753750562667848,0.33447265625,-0.11191433668136608,0.11191433668136608,0.5289880633354187,0.5289880633354187,0.6409024000167848,0.6409024000167848,0.6409024000167848
mvtec,screw,thread_top,19,1,dataset\MVTec\screw/test/thread_top/019.png,0.931256890296936,0.9806576371192932,0.5390625,-0.04940074682235718,0.04940074682235718,0.39219439029693604,0.39219439029693604,0.4415951371192932,0.4415951371192932,0.4415951371192932
mvtec,screw,thread_top,20,1,dataset\MVTec\screw/test/thread_top/020.png,0.9541556239128112,0.9945205450057985,0.1895751953125,-0.04036492109298728,0.04036492109298728,0.7645804286003112,0.7645804286003112,0.8049453496932985,0.8049453496932985,0.8049453496932985
mvtec,screw,thread_top,21,1,dataset\MVTec\screw/test/thread_top/021.png,0.8592715263366699,0.973853349685669,0.33447265625,-0.11458182334899902,0.11458182334899902,0.5247988700866699,0.5247988700866699,0.639380693435669,0.639380693435669,0.639380693435669
mvtec,screw,thread_top,22,1,dataset\MVTec\screw/test/thread_top/022.png,0.9558855891227722,0.9855152368545532,0.294189453125,-0.029629647731781006,0.029629647731781006,0.6616961359977722,0.6616961359977722,0.6913257837295532,0.6913257837295532,0.6913257837295532
mvtec,transistor,bent_lead,0,1,dataset\MVTec\transistor/test/bent_lead/000.png,0.806755542755127,0.865809977054596,0.262939453125,-0.059054434299468994,0.059054434299468994,0.543816089630127,0.543816089630127,0.602870523929596,0.602870523929596,0.602870523929596
mvtec,transistor,bent_lead,1,1,dataset\MVTec\transistor/test/bent_lead/001.png,0.8741599321365356,0.926673412322998,0.281494140625,-0.0525134801864624,0.0525134801864624,0.5926657915115356,0.5926657915115356,0.645179271697998,0.645179271697998,0.645179271697998
mvtec,transistor,bent_lead,2,1,dataset\MVTec\transistor/test/bent_lead/002.png,0.7691709399223328,0.8259807825088501,0.19677734375,-0.056809842586517334,0.056809842586517334,0.5723935961723328,0.5723935961723328,0.6292034387588501,0.6292034387588501,0.6292034387588501
mvtec,transistor,bent_lead,3,1,dataset\MVTec\transistor/test/bent_lead/003.png,0.9096348285675048,0.9386952519416808,0.46484375,-0.029060423374176025,0.029060423374176025,0.44479107856750477,0.44479107856750477,0.4738515019416808,0.4738515019416808,0.4738515019416808
mvtec,transistor,bent_lead,4,1,dataset\MVTec\transistor/test/bent_lead/004.png,0.8740193843841553,0.8609411120414734,0.5546875,0.013078272342681885,0.013078272342681885,0.3193318843841553,0.3193318843841553,0.3062536120414734,0.3062536120414734,0.3193318843841553
mvtec,transistor,bent_lead,5,1,dataset\MVTec\transistor/test/bent_lead/005.png,0.8006447553634644,0.8387423753738403,0.385009765625,-0.03809762001037598,0.03809762001037598,0.41563498973846436,0.41563498973846436,0.45373260974884033,0.45373260974884033,0.45373260974884033
mvtec,transistor,bent_lead,6,1,dataset\MVTec\transistor/test/bent_lead/006.png,0.8201854228973389,0.8592876195907593,0.3701171875,-0.03910219669342041,0.03910219669342041,0.45006823539733887,0.45006823539733887,0.4891704320907593,0.4891704320907593,0.4891704320907593
mvtec,transistor,bent_lead,7,1,dataset\MVTec\transistor/test/bent_lead/007.png,0.8527414202690125,0.8807097673416138,0.4111328125,-0.02796834707260132,0.02796834707260132,0.44160860776901245,0.44160860776901245,0.46957695484161377,0.46957695484161377,0.46957695484161377
mvtec,transistor,bent_lead,8,1,dataset\MVTec\transistor/test/bent_lead/008.png,0.8739187121391296,0.8943586349487305,0.3701171875,-0.02043992280960083,0.02043992280960083,0.5038015246391296,0.5038015246391296,0.5242414474487305,0.5242414474487305,0.5242414474487305
mvtec,transistor,bent_lead,9,1,dataset\MVTec\transistor/test/bent_lead/009.png,0.8230992555618286,0.7892701625823975,0.287841796875,0.03382909297943115,0.03382909297943115,0.5352574586868286,0.5352574586868286,0.5014283657073975,0.5014283657073975,0.5352574586868286
mvtec,transistor,cut_lead,0,1,dataset\MVTec\transistor/test/cut_lead/000.png,0.8835157752037048,0.8997822403907776,0.32080078125,-0.016266465187072754,0.016266465187072754,0.5627149939537048,0.5627149939537048,0.5789814591407776,0.5789814591407776,0.5789814591407776
mvtec,transistor,cut_lead,1,1,dataset\MVTec\transistor/test/cut_lead/001.png,0.820194661617279,0.9043700098991394,0.27197265625,-0.08417534828186035,0.08417534828186035,0.548222005367279,0.548222005367279,0.6323973536491394,0.6323973536491394,0.6323973536491394
mvtec,transistor,cut_lead,2,1,dataset\MVTec\transistor/test/cut_lead/002.png,0.9117189645767212,0.9252776503562928,0.2120361328125,-0.013558685779571644,0.013558685779571644,0.6996828317642212,0.6996828317642212,0.7132415175437928,0.7132415175437928,0.7132415175437928
mvtec,transistor,cut_lead,3,1,dataset\MVTec\transistor/test/cut_lead/003.png,0.8871383666992188,0.9209375381469728,0.2451171875,-0.03379917144775402,0.03379917144775402,0.6420211791992188,0.6420211791992188,0.6758203506469728,0.6758203506469728,0.6758203506469728
mvtec,transistor,cut_lead,4,1,dataset\MVTec\transistor/test/cut_lead/004.png,0.854184627532959,0.9125433564186096,0.4765625,-0.058358728885650635,0.058358728885650635,0.377622127532959,0.377622127532959,0.4359808564186096,0.4359808564186096,0.4359808564186096
mvtec,transistor,cut_lead,5,1,dataset\MVTec\transistor/test/cut_lead/005.png,0.7654155492782593,0.8727740049362183,0.1871337890625,-0.10735845565795898,0.10735845565795898,0.5782817602157593,0.5782817602157593,0.6856402158737183,0.6856402158737183,0.6856402158737183
mvtec,transistor,cut_lead,6,1,dataset\MVTec\transistor/test/cut_lead/006.png,0.8416768908500671,0.8908281326293945,0.33447265625,-0.04915124177932739,0.04915124177932739,0.5072042346000671,0.5072042346000671,0.5563554763793945,0.5563554763793945,0.5563554763793945
mvtec,transistor,cut_lead,7,1,dataset\MVTec\transistor/test/cut_lead/007.png,0.790185809135437,0.8748011589050293,0.2568359375,-0.08461534976959229,0.08461534976959229,0.533349871635437,0.533349871635437,0.6179652214050293,0.6179652214050293,0.6179652214050293
mvtec,transistor,cut_lead,8,1,dataset\MVTec\transistor/test/cut_lead/008.png,0.7390871047973633,0.7951379418373108,0.287841796875,-0.05605083703994751,0.05605083703994751,0.4512453079223633,0.4512453079223633,0.5072961449623108,0.5072961449623108,0.5072961449623108
mvtec,transistor,cut_lead,9,1,dataset\MVTec\transistor/test/cut_lead/009.png,0.7516634464263916,0.8371015191078186,0.341552734375,-0.085438072681427,0.085438072681427,0.4101107120513916,0.4101107120513916,0.4955487847328186,0.4955487847328186,0.4955487847328186
mvtec,transistor,damaged_case,0,1,dataset\MVTec\transistor/test/damaged_case/000.png,0.863384485244751,0.8185274600982666,0.294189453125,0.044857025146484375,0.044857025146484375,0.569195032119751,0.569195032119751,0.5243380069732666,0.5243380069732666,0.569195032119751
